YEAR              , DOY                 , T2M                  , T2M_MAX             , T2M_MIN              , RH2M              , PRECTOTCORR         , WS10M              , WS10M_MAX          , WS10M_MIN           , PS                , AQI                , LOC, Location                           , hasSprinkler, isIndustrial
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 444.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 421.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 400.0              ,   1, Ashok_Vihar_Delhi_DPCC             ,            1,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 394.0              ,   2, Bawana_Delhi_DPCC                  ,            1,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 411.0              ,   3, CRRI_Mathura_Road_Delhi_IMD        ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 350.0              ,   5, IGI_Airport_(T3)_Delhi_IMD         ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 393.0              ,   6, ITO_Delhi_CPCB                     ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 452.00000000000006 ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 404.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 342.0              ,   8, Jawaharlal_Nehru_Stadium_Delhi_DPCC,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 385.0              ,  10, Narela_Delhi_DPCC                  ,            1,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 427.0              ,  11, North_Campus_DU_Delhi_IMD          ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 380.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 401.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 402.0              ,  14, Patparganj_Delhi_DPCC              ,            0,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 400.0              ,  15, Punjabi_Bagh_Delhi_DPCC            ,            1,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 436.0              ,  16, Rohini_Delhi_DPCC                  ,            1,            1
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 405.0              ,  17, Sirifort_Delhi_CPCB                ,            0,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 408.0              ,  18, Vivek_Vihar_Delhi_DPCC             ,            1,            0
2019.0            ,   1.0               , -20.71               , -13.23              , -26.53               , 70.32             , 0.0                 ,  5.519999999999999 ,  9.86              , 3.31                , 53.59             , 437.0              ,  19, Wazirpur_Delhi_DPCC                ,            1,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 451.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 456.00000000000006 ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 440.0              ,   1, Ashok_Vihar_Delhi_DPCC             ,            1,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 432.0              ,   3, CRRI_Mathura_Road_Delhi_IMD        ,            0,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 426.0              ,   6, ITO_Delhi_CPCB                     ,            0,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 444.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 429.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 442.0              ,  10, Narela_Delhi_DPCC                  ,            1,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 378.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 437.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 441.0              ,  14, Patparganj_Delhi_DPCC              ,            0,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 430.0              ,  15, Punjabi_Bagh_Delhi_DPCC            ,            1,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 460.0              ,  16, Rohini_Delhi_DPCC                  ,            1,            1
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 430.0              ,  17, Sirifort_Delhi_CPCB                ,            0,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 446.0              ,  18, Vivek_Vihar_Delhi_DPCC             ,            1,            0
2019.0            ,   1.9999999999999778, -19.43               , -11.080000000000004 , -26.750000000000004  , 68.07             , 0.0                 ,  6.51              , 10.88              , 4.65                , 53.31             , 463.99999999999994 ,  19, Wazirpur_Delhi_DPCC                ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 470.99999999999994 ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 421.0              ,   1, Ashok_Vihar_Delhi_DPCC             ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 463.0              ,   2, Bawana_Delhi_DPCC                  ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 451.0              ,   3, CRRI_Mathura_Road_Delhi_IMD        ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 425.0              ,   5, IGI_Airport_(T3)_Delhi_IMD         ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 453.99999999999994 ,   6, ITO_Delhi_CPCB                     ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 473.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 456.00000000000006 ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 413.0              ,   8, Jawaharlal_Nehru_Stadium_Delhi_DPCC,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 443.0              ,  10, Narela_Delhi_DPCC                  ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 474.0              ,  11, North_Campus_DU_Delhi_IMD          ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 429.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 459.00000000000006 ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 450.0              ,  14, Patparganj_Delhi_DPCC              ,            0,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 457.0              ,  15, Punjabi_Bagh_Delhi_DPCC            ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 474.0              ,  16, Rohini_Delhi_DPCC                  ,            1,            1
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 453.00000000000006 ,  17, Sirifort_Delhi_CPCB                ,            0,            0
2019.0            ,   2.999999999999993 , -20.010000000000005  , -15.550000000000006 , -23.560000000000002  , 80.85             , 0.4299999999999999  ,  5.24              ,  7.009999999999999 , 3.15                , 53.02             , 476.0              ,  19, Wazirpur_Delhi_DPCC                ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 412.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 420.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 315.0              ,   1, Ashok_Vihar_Delhi_DPCC             ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 374.0              ,   2, Bawana_Delhi_DPCC                  ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 372.0              ,   3, CRRI_Mathura_Road_Delhi_IMD        ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 361.0              ,   5, IGI_Airport_(T3)_Delhi_IMD         ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 377.0              ,   6, ITO_Delhi_CPCB                     ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 421.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 406.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 323.0              ,   8, Jawaharlal_Nehru_Stadium_Delhi_DPCC,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 368.0              ,  10, Narela_Delhi_DPCC                  ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 391.0              ,  11, North_Campus_DU_Delhi_IMD          ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 377.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 410.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 392.0              ,  14, Patparganj_Delhi_DPCC              ,            0,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 398.0              ,  15, Punjabi_Bagh_Delhi_DPCC            ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 404.0              ,  16, Rohini_Delhi_DPCC                  ,            1,            1
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 396.0              ,  17, Sirifort_Delhi_CPCB                ,            0,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 396.0              ,  18, Vivek_Vihar_Delhi_DPCC             ,            1,            0
2019.0            ,   3.9999999999999707, -22.4                , -17.41              , -27.54               , 63.4              , 0.049999999999999836,  7.9               , 11.24              , 4.29                , 53.23             , 424.0              ,  19, Wazirpur_Delhi_DPCC                ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 400.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 425.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 438.0              ,   1, Ashok_Vihar_Delhi_DPCC             ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 387.0              ,   2, Bawana_Delhi_DPCC                  ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 402.0              ,   3, CRRI_Mathura_Road_Delhi_IMD        ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 368.0              ,   5, IGI_Airport_(T3)_Delhi_IMD         ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 386.0              ,   6, ITO_Delhi_CPCB                     ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 422.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 413.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 355.0              ,   8, Jawaharlal_Nehru_Stadium_Delhi_DPCC,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 424.0              ,  10, Narela_Delhi_DPCC                  ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 400.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 433.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 390.0              ,  14, Patparganj_Delhi_DPCC              ,            0,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 405.0              ,  15, Punjabi_Bagh_Delhi_DPCC            ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 427.0              ,  16, Rohini_Delhi_DPCC                  ,            1,            1
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 411.0              ,  17, Sirifort_Delhi_CPCB                ,            0,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 421.0              ,  18, Vivek_Vihar_Delhi_DPCC             ,            1,            0
2019.0            ,   4.999999999999985 , -18.49               , -10.03              , -25.620000000000005  , 75.6              , 0.0                 ,  8.47              , 11.93              , 4.21                , 53.29             , 449.0              ,  19, Wazirpur_Delhi_DPCC                ,            1,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 337.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 358.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 356.0              ,   1, Ashok_Vihar_Delhi_DPCC             ,            1,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 321.0              ,   3, CRRI_Mathura_Road_Delhi_IMD        ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 284.0              ,   5, IGI_Airport_(T3)_Delhi_IMD         ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 348.0              ,   6, ITO_Delhi_CPCB                     ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 359.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 358.0              ,   7, Jahangirpuri_Delhi_DPCC            ,            1,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 296.0              ,   8, Jawaharlal_Nehru_Stadium_Delhi_DPCC,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 310.0              ,  10, Narela_Delhi_DPCC                  ,            1,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 292.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 379.0              ,  12, NSIT_Dwarka_Delhi_CPCB             ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 329.0              ,  14, Patparganj_Delhi_DPCC              ,            0,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 314.0              ,  15, Punjabi_Bagh_Delhi_DPCC            ,            1,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 355.0              ,  16, Rohini_Delhi_DPCC                  ,            1,            1
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 344.0              ,  17, Sirifort_Delhi_CPCB                ,            0,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 370.0              ,  18, Vivek_Vihar_Delhi_DPCC             ,            1,            0
2019.0            ,   5.999999999999999 , -17.770000000000003  , -13.700000000000001 , -22.98               , 72.92             , 0.049999999999999836,  8.14              , 11.52              , 4.22                , 53.25             , 382.0              ,  19, Wazirpur_Delhi_DPCC                ,            1,            1
2019.0            ,   6.999999999999978 , -19.130000000000003  , -14.14              , -23.3                , 76.07             , 0.4199999999999998  ,  8.32              , 13.19              , 3.29                , 53.14             , 364.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   6.999999999999978 , -19.130000000000003  , -14.14              , -23.3                , 76.07             , 0.4199999999999998  ,  8.32              , 13.19              , 3.29                , 53.14             , 369.0              ,   0, Anand_Vihar_Delhi_DPCC             ,            0,            0
2019.0            ,   6.999999999999978 , -19.130000000000003  , -14.14              , -23.3                , 76.07             , 0.4199999999999998  ,  8.32              , 13.19              , 3.29                , 53.14             , 340.0              ,   1, Ashok_Vihar_Delhi_DPCC             ,            1,            1
2019.0            ,   6.999999999999978 , -19.130000000000003  , -14.14              , -23.3                , 76.07             , 0.4199999999999998  ,  8.32              , 13.19              , 3.29                , 53.14             , 343.0              ,   2, Bawana_Delhi_DPCC                  ,            1,            1
2019.0            ,   6.999999999999978 , -19.130000000000003  , -14.14              , -23.3                , 76.07             , 0.4199999999999998  ,  8.32              , 13.19              , 3.29                , 53.14             , 319.0              ,   3, CRRI_Mathura_Road_Delhi_IMD        ,            0,            0
2019.0            ,   6.999999999999978 , -19.130000000000003  , -14.14              , -23.3                , 76.07             , 0.4199999999999998  ,  8.32              , 13.19              , 3.29                , 53.14             , 300.0              ,   5, IGI_Airport_(T3)_Delhi_IMD         ,            0,            0
2019.0            ,   6.999999999999978 , -19.130000000000003  , -14.14              , -23.3                , 76.07             , 0.4199999999999998  ,  8.32              , 13.19              , 3.29                , 53.14             , 357.0              ,   6, ITO_Delhi_CPCB                     ,            0,            0
