YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS
0.0,0.1863013698630137,0.2499999999999999,0.21867261020307077,0.26670317634173046,0.6677006068779501,0.016842105263157894,0.11634615384615386,0.16243961352657005,0.11181882519462139,0.17543859649122595
0.0,0.18904109589041096,0.23961748633879776,0.22535908865775134,0.25602409638554213,0.45099701377516616,0.0,0.42403846153846164,0.4595410628019323,0.29865534324133053,0.17543859649122595
0.0,0.19178082191780824,0.23633879781420758,0.24517087667161958,0.20564074479737127,0.2994894518832482,0.008421052631578947,0.3653846153846154,0.3260869565217391,0.48832271762208074,0.17982456140350678
0.0,0.19452054794520549,0.2882513661202185,0.279841505695889,0.3302300109529025,0.6077449186012909,0.22736842105263158,0.5259615384615386,0.48973429951690817,0.4217975937721161,0.10964912280701711
0.0,0.19726027397260276,0.2590163934426229,0.2691926696384348,0.24096385542168675,0.5399287159233215,0.0631578947368421,0.5730769230769233,0.44504830917874394,0.6992215145081387,0.1315789473684177
0.0,0.2,0.2789617486338797,0.2894997523526498,0.2521905805038335,0.5571910220595317,0.025263157894736838,0.36057692307692313,0.3435990338164251,0.3326256192498231,0.27631578947368496
0.0,0.20273972602739726,0.2975409836065573,0.27860326894502224,0.28395399780941954,0.5534919564589154,0.0631578947368421,0.3028846153846155,0.20048309178743962,0.2731776362349611,0.2719298245614006
0.0,0.20547945205479454,0.3322404371584699,0.3207033184744923,0.3135268346111719,0.4009055004334842,0.012631578947368419,0.40961538461538466,0.3822463768115941,0.2915782024062279,0.18859649122806843
0.0,0.20821917808219179,0.3270491803278688,0.31723625557206536,0.30668127053669214,0.399055967633176,0.008421052631578947,0.5375000000000001,0.41123188405797095,0.3849964614295825,0.15789473684210265
0.0,0.21095890410958906,0.3062841530054644,0.3231797919762258,0.2708105147864184,0.29132068201522016,0.0,0.6490384615384617,0.6582125603864732,0.6553432413305024,0.2017543859649109
0.0,0.2136986301369863,0.3027322404371584,0.2434373452204061,0.3510405257393209,0.46764280897794047,0.0,0.7836538461538463,0.7687198067632849,0.4274593064401982,0.17982456140350678
0.0,0.21643835616438356,0.25710382513661195,0.26052501238236747,0.23849945235487402,0.377015701762836,0.0,0.5346153846153847,0.536231884057971,0.383581033262562,0.2543859649122773
0.0,0.21917808219178084,0.30819672131147535,0.3117880138682516,0.26889375684556405,0.3754744244292458,0.0,0.7682692307692309,0.7004830917874395,0.7388535031847134,0.30701754385965074
0.0,0.2219178082191781,0.36229508196721305,0.3273897969291728,0.39156626506024095,0.6057412580676236,0.025263157894736838,0.4740384615384616,0.5827294685990337,0.3665958952583157,0.41228070175438347
0.0,0.22465753424657536,0.3937158469945355,0.38286280336800393,0.4246987951807229,0.5333012233888836,0.004210526315789474,0.6375000000000002,0.5839371980676328,0.3821656050955414,0.4517543859649109
0.0,0.2273972602739726,0.3789617486338797,0.3315998018821198,0.42415115005476445,0.6627685194104613,0.30315789473684207,0.8259615384615387,0.6400966183574879,0.4076433121019109,0.3289473684210513
0.0,0.2301369863013699,0.25710382513661195,0.22313026250619117,0.3127053669222344,0.5480974857913496,0.025263157894736838,0.2259615384615385,0.21678743961352653,0.2024062278839349,0.5921052631578938
0.0,0.23287671232876714,0.33633879781420756,0.38855869242199104,0.26944140197152244,0.10559676331759943,0.0,0.1634615384615385,0.12198067632850239,0.12455767869780611,0.7719298245614041
0.0,0.2356164383561644,0.4172131147540983,0.4608717186726102,0.3406352683461117,0.22951546093825265,0.0,0.2105769230769231,0.12258454106280194,0.2094833687190375,0.7719298245614041
0.0,0.23835616438356166,0.4879781420765027,0.4777117384843982,0.4668674698795181,0.24030440227338407,0.0,0.08461538461538463,0.05374396135265701,0.11606510969568294,0.7105263157894726
0.0,0.2410958904109589,0.526775956284153,0.5096582466567607,0.4589266155531216,0.41385223003564214,0.0,0.21346153846153848,0.18840579710144922,0.28167020523708425,0.6710526315789487
0.0,0.2438356164383562,0.5680327868852458,0.5812283308568598,0.5068455640744798,0.2514015990752336,0.0,0.5701923076923078,0.4595410628019323,0.508138711960368,0.5964912280701746
0.0,0.24657534246575344,0.5655737704918032,0.5425953442298167,0.5668127053669222,0.18528080146421338,0.0,0.855769230769231,0.701086956521739,0.8223637650389243,0.5394736842105239
0.0,0.24931506849315072,0.5286885245901638,0.49628528974739966,0.5503833515881709,0.21780175320296685,0.008421052631578947,0.7586538461538463,0.6648550724637681,0.4302901627742392,0.4692982456140342
0.0,0.25205479452054796,0.46284153005464473,0.396235760277365,0.5596933187294633,0.522358154320393,0.10947368421052632,0.21153846153846156,0.359903381642512,0.026893135173389954,0.44736842105263364
0.0,0.2547945205479452,0.45765027322404367,0.43486874690440813,0.4121029572836802,0.5285232636547539,0.05473684210526316,0.3615384615384616,0.42089371980676316,0.29440905874026896,0.44736842105263364
0.0,0.25753424657534246,0.45737704918032784,0.4063893016344725,0.5202628696604601,0.5181967055196994,0.4378947368421053,0.33557692307692316,0.5350241545893719,0.16985138004246284,0.38596491228070207
0.0,0.26027397260273977,0.45765027322404367,0.42421991084695393,0.5054764512595837,0.4554667180425778,0.18947368421052632,0.2173076923076923,0.3013285024154589,0.1259731068648266,0.3552631578947363
0.0,0.263013698630137,0.42049180327868846,0.4096087171867261,0.4570098576122672,0.5202003660533667,0.2063157894736842,0.46538461538461545,0.6727053140096617,0.14437367303609341,0.399122807017541
0.0,0.26575342465753427,0.4617486338797813,0.48910351659237244,0.4351040525739321,0.24739427800789898,0.0,0.6490384615384617,0.8363526570048309,0.10332625619249824,0.45614035087719174
0.0,0.2684931506849315,0.4707650273224043,0.437592867756315,0.5161555312157722,0.427569598304595,0.0,0.38653846153846155,0.4190821256038647,0.2901627742392074,0.5043859649122808
0.0,0.27123287671232876,0.421311475409836,0.37815750371471024,0.421960569550931,0.6974472594162411,0.004210526315789474,0.3750000000000001,0.3532608695652173,0.34819532908704887,0.47368421052631504
0.0,0.27397260273972607,0.42404371584699446,0.39375928677563143,0.4811062431544359,0.4366631345727772,0.0,0.4548076923076923,0.36594202898550715,0.13446567586694974,0.5350877192982431
0.0,0.2767123287671233,0.4617486338797813,0.45096582466567603,0.39704271631982474,0.16570657932761773,0.0,0.44230769230769235,0.4504830917874395,0.03680113234253362,0.5833333333333321
0.0,0.27945205479452057,0.5043715846994534,0.5047052996532937,0.4991785323110624,0.2678932665446488,0.0,0.7692307692307694,0.6980676328502414,0.5194621372965322,0.5833333333333321
0.0,0.2821917808219178,0.4724043715846994,0.5017335314512135,0.4033406352683461,0.31906367401984387,0.0,0.6567307692307695,0.5863526570048309,0.49115357395612175,0.5833333333333321
0.0,0.28493150684931506,0.5251366120218579,0.5418524021792966,0.44386637458926614,0.12809941238801653,0.0,0.3711538461538462,0.3544685990338164,0.3736730360934183,0.587719298245613
0.0,0.28767123287671237,0.5773224043715846,0.5946012877662209,0.4895947426067908,0.26280705134380117,0.012631578947368419,0.47884615384615387,0.40760869565217384,0.5491861288039632,0.5833333333333321
0.0,0.2904109589041096,0.6103825136612021,0.5413571074789499,0.6974260679079956,0.4970812060495136,0.0968421052631579,0.5557692307692309,0.4565217391304347,0.5222929936305732,0.47368421052631504
0.0,0.29315068493150687,0.5499999999999999,0.5059435364041605,0.5963855421686747,0.2624987958770832,0.016842105263157894,0.40480769230769237,0.4027777777777778,0.39065817409766457,0.5482456140350855
0.0,0.2958904109589041,0.558743169398907,0.5277365032194156,0.5208105147864184,0.2469318948078219,0.0,0.5105769230769232,0.3919082125603863,0.5406935598018401,0.5701754385964897
0.0,0.29863013698630136,0.5625683060109289,0.5104011887072808,0.6295180722891567,0.2695886716115982,0.0,0.7365384615384617,0.6171497584541061,0.28308563340410475,0.6359649122807021
0.0,0.30136986301369867,0.5661202185792349,0.5316988608221892,0.5468236582694415,0.4369713900394953,0.02947368421052632,0.4105769230769231,0.4915458937198066,0.34819532908704887,0.5789473684210513
0.0,0.3041095890410959,0.5825136612021857,0.5552253590886578,0.5558598028477546,0.3224544841537425,0.016842105263157894,0.3942307692307693,0.33574879227053134,0.34677990092002836,0.5789473684210513
0.0,0.30684931506849317,0.6150273224043715,0.5864289252105003,0.6645673603504929,0.24461997880743663,0.06736842105263158,0.5836538461538463,0.47342995169082125,0.39490445859872614,0.5570175438596507
0.0,0.3095890410958904,0.6366120218579234,0.6062407132243685,0.6396495071193866,0.2957903862826317,0.008421052631578947,0.38365384615384623,0.35386473429951687,0.22363765038924277,0.5438596491228083
0.0,0.31232876712328766,0.5857923497267759,0.5027241208519069,0.7018072289156627,0.5195838551199308,0.49684210526315786,0.2865384615384615,0.29710144927536225,0.2590233545647559,0.44736842105263364
0.0,0.31506849315068497,0.524863387978142,0.43784051510648836,0.5876232201533407,0.544706675657451,0.9936842105263157,0.4000000000000001,0.30615942028985504,0.2958244869072895,0.44298245614034926
0.0,0.3178082191780822,0.5314207650273224,0.47795938583457154,0.5134173055859803,0.5245159425874193,0.26105263157894737,0.5230769230769232,0.3725845410628019,0.5237084217975938,0.4824561403508767
0.0,0.32054794520547947,0.5229508196721311,0.47944526993561165,0.5169769989047097,0.5749157113958192,0.03789473684210526,0.19711538461538464,0.1576086956521739,0.0948336871903751,0.4824561403508767
0.0,0.3232876712328767,0.5680327868852458,0.5047052996532937,0.5906352683461118,0.5208168769868029,0.08421052631578947,0.2980769230769231,0.36292270531400966,0.08209483368719038,0.47368421052631504
0.0,0.32602739726027397,0.6008196721311475,0.54210004952947,0.6615553121577218,0.46841344764473564,0.10526315789473684,0.703846153846154,0.6539855072463766,0.5421089879688605,0.41228070175438347
0.0,0.32876712328767127,0.5456284153005464,0.4980188211986132,0.5580503833515882,0.4730372796455062,1.0,0.48365384615384627,0.4341787439613526,0.34536447275300786,0.49122807017543835
0.0,0.3315068493150685,0.47568306010928957,0.43288756810302126,0.5073932092004381,0.4534630575089105,0.6652631578947369,0.3480769230769232,0.2705314009661835,0.3425336164189668,0.6447368421052637
0.0,0.33424657534246577,0.5002732240437158,0.49207528479445267,0.4654983570646221,0.36453135536075526,0.012631578947368419,0.19038461538461543,0.2832125603864734,0.03255484784147204,0.776315789473685
0.0,0.336986301369863,0.5879781420765027,0.5822189202575532,0.4926067907995619,0.19745689239957603,0.0,0.275,0.25603864734299514,0.1797593772116065,0.7982456140350891
0.0,0.33972602739726027,0.6732240437158469,0.6362060425953442,0.7365826944140197,0.2435410846739235,0.0,0.2682692307692308,0.24818840579710144,0.22363765038924277,0.7982456140350891
0.0,0.34246575342465757,0.7010928961748633,0.7077761267954432,0.7248083242059146,0.1757248819959541,0.025263157894736838,0.4942307692307693,0.3526570048309178,0.6256192498230714,0.776315789473685
0.0,0.3452054794520548,0.724863387978142,0.7246161466072314,0.7204271631982475,0.35374241402562373,0.14736842105263157,0.5375000000000001,0.5344202898550724,0.1967445152158528,0.6798245614035068
0.0,0.34794520547945207,0.6237704918032786,0.5393759286775631,0.6845564074479737,0.5689047297948175,0.37473684210526315,0.48365384615384627,0.3792270531400965,0.2151450813871196,0.7192982456140342
0.0,0.3506849315068493,0.639071038251366,0.6275383853392769,0.6347207009857612,0.22735767267122625,0.0,0.2923076923076924,0.27536231884057966,0.2038216560509554,0.8114035087719316
0.0,0.35342465753424657,0.6898907103825136,0.6726102030708272,0.6689485213581599,0.1445910798574318,0.0,0.24711538461538463,0.27536231884057966,0.1259731068648266,0.7982456140350891
0.0,0.35616438356164387,0.6950819672131147,0.6733531451213473,0.7070098576122672,0.23444754840574128,0.0,0.43557692307692314,0.5718599033816424,0.12738853503184713,0.8157894736842088
0.0,0.3589041095890411,0.6931693989071037,0.6701337295690936,0.6889375684556407,0.24215393507369237,0.0,0.23557692307692313,0.26449275362318836,0.10757254069355981,0.8464912280701746
0.0,0.36164383561643837,0.7631147540983606,0.763744427934621,0.7379518072289157,0.16169925826028325,0.0,0.3980769230769231,0.3321256038647342,0.48690728945506023,0.776315789473685
0.0,0.3643835616438356,0.7663934426229507,0.7493808816245666,0.7415115005476451,0.3526635198921106,0.0,0.2375,0.27173913043478254,0.24911535739561216,0.7412280701754383
0.0,0.36712328767123287,0.7822404371584699,0.8100544824170381,0.7368565169769989,0.44329062710721506,0.1557894736842105,0.4807692307692309,0.6002415458937197,0.10474168435951876,0.6710526315789487
0.0,0.36986301369863017,0.7338797814207649,0.7142149578999505,0.7179627601314349,0.5308351796551392,0.0631578947368421,0.20673076923076927,0.19323671497584538,0.2094833687190375,0.7192982456140342
0.0,0.3726027397260274,0.7188524590163934,0.6847449232293215,0.7141292442497262,0.6041999807340332,1.0,0.36057692307692313,0.3128019323671497,0.2264685067232838,0.6798245614035068
0.0,0.37534246575342467,0.6336065573770491,0.6136701337295691,0.6566265060240963,0.6230035642038341,0.3831578947368421,0.3701923076923077,0.28925120772946855,0.14295824486907288,0.6842105263157912
0.0,0.3780821917808219,0.6901639344262295,0.6961367013372957,0.666210295728368,0.35697909642616316,0.13894736842105262,0.1932692307692308,0.17149758454106273,0.21656050955414013,0.6929824561403493
0.0,0.38082191780821917,0.7005464480874316,0.6342248637939574,0.6979737130339541,0.5178884500529815,0.0,0.09903846153846153,0.08031400966183576,0.052370842179759375,0.675438596491226
0.0,0.3835616438356165,0.7469945355191256,0.7161961367013373,0.7379518072289157,0.6579905596763318,1.0,0.30480769230769234,0.3266908212560386,0.17692852087756547,0.6140350877192979
0.0,0.3863013698630137,0.6344262295081966,0.6183754333828628,0.6396495071193866,0.5915615065985935,0.6905263157894737,0.4461538461538462,0.37983091787439605,0.42038216560509556,0.6403508771929829
0.0,0.38904109589041097,0.6576502732240437,0.6193660227835562,0.6700438116100766,0.5165013004527503,0.7536842105263157,0.18365384615384617,0.16666666666666663,0.1967445152158528,0.6885964912280684
0.0,0.3917808219178082,0.7125683060109289,0.7077761267954432,0.7020810514786419,0.3962816684327137,0.016842105263157894,0.19134615384615383,0.16787439613526567,0.1854210898796886,0.6622807017543835
0.0,0.39452054794520547,0.7467213114754098,0.7070331847449232,0.7541073384446879,0.3583662460263944,1.0,0.543269230769231,0.5338164251207729,0.34961075725406937,0.5701754385964897
0.0,0.3972602739726028,0.6885245901639343,0.6488360574541853,0.7050930996714129,0.5761487332626913,0.3157894736842105,0.26730769230769236,0.2735507246376811,0.14012738853503184,0.5657894736842088
0.0,0.4,0.7166666666666666,0.7003467062902426,0.7092004381161008,0.5639726423273288,1.0,0.5855769230769232,0.5839371980676328,0.47275300778485496,0.5043859649122808
0.0,0.40273972602739727,0.6808743169398906,0.669638434868747,0.664841182913472,0.4912243521818707,1.0,0.48846153846153856,0.48671497584541057,0.30007077140835103,0.5701754385964897
0.0,0.4054794520547945,0.6713114754098359,0.6636948984645864,0.6686746987951807,0.4423658607070609,0.6526315789473685,0.43076923076923085,0.4559178743961352,0.18966737438075018,0.6447368421052637
0.0,0.40821917808219177,0.6767759562841529,0.6887072808320951,0.6612814895947426,0.28715923321452647,0.0,0.3980769230769231,0.30797101449275355,0.4005661712668082,0.7149122807017569
0.0,0.4109589041095891,0.7540983606557377,0.7372461614660724,0.7050930996714129,0.3283113380213852,1.0,0.4923076923076924,0.4565217391304347,0.3807501769285209,0.6666666666666679
0.0,0.4136986301369863,0.7472677595628414,0.6820208023774146,0.7721796276013144,0.6254696079375783,0.854736842105263,0.3375,0.31461352657004826,0.4005661712668082,0.5614035087719316
