YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS,AQI,LOC,hasSprinkler,isIndustrial
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.8213552361396302,0.42105263157894735,0.0,0.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.8829568788501025,0.5263157894736842,1.0,1.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.9466119096509239,0.5789473684210527,0.0,0.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.8542094455852155,0.631578947368421,0.0,0.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.9158110882956878,0.631578947368421,0.0,0.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.897330595482546,0.7368421052631579,0.0,1.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.9117043121149896,0.7894736842105263,1.0,1.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.9466119096509239,0.8421052631578947,1.0,1.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.9034907597535934,0.894736842105263,0.0,0.0
0.0,0.0054794520547945015,0.11856696047767967,0.062005277044854756,0.22018089315997746,0.9061417896847095,0.1810526315789473,0.36540429887410447,0.2778816199376946,0.4436569808646349,0.20089285714285765,0.950718685831622,1.0,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.8193018480492812,0.0,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.8357289527720738,0.0,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.6201232032854208,0.05263157894736842,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7412731006160163,0.10526315789473684,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7371663244353182,0.15789473684210525,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7145790554414783,0.2631578947368421,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7474332648870635,0.3157894736842105,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.8377823408624229,0.3684210526315789,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.8069815195071867,0.3684210526315789,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.6365503080082134,0.42105263157894735,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7289527720739218,0.5263157894736842,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7761806981519506,0.5789473684210527,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7474332648870635,0.631578947368421,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.815195071868583,0.631578947368421,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7782340862422996,0.7368421052631579,0.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7905544147843941,0.7894736842105263,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.8028747433264886,0.8421052631578947,1.0,1.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7864476386036959,0.894736842105263,0.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.7864476386036959,0.9473684210526315,1.0,0.0
0.0,0.0082191780821917,0.05061131646289452,0.01292875989445913,0.10768795929903918,0.5881173683251322,0.0210526315789473,0.6376663254861823,0.5414330218068535,0.6052445074415307,0.2946428571428541,0.84394250513347,1.0,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7946611909650922,0.0,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8459958932238192,0.0,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8726899383983572,0.05263157894736842,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7679671457905543,0.10526315789473684,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7987679671457905,0.15789473684210525,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7289527720739218,0.2631578947368421,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7659137577002052,0.3157894736842105,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8398357289527719,0.3684210526315789,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8213552361396302,0.3684210526315789,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7022587268993838,0.42105263157894735,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.84394250513347,0.5263157894736842,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7946611909650922,0.631578947368421,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8624229979466117,0.631578947368421,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.7741273100616015,0.7368421052631579,0.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8049281314168376,0.7894736842105263,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8501026694045173,0.8421052631578947,1.0,1.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8172484599589321,0.894736842105263,0.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.8377823408624229,0.9473684210526315,1.0,0.0
0.0,0.010958904109588998,0.1617856127381292,0.20765171503957786,0.1619559072922555,0.8104610898487334,0.0,0.6960081883316276,0.5844236760124609,0.5939050318922748,0.3214285714285694,0.895277207392197,1.0,1.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.6652977412731005,0.0,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7084188911704311,0.0,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7043121149897329,0.05263157894736842,1.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.6324435318275152,0.15789473684210525,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.5564681724845995,0.2631578947368421,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.6878850102669403,0.3157894736842105,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7104722792607802,0.3684210526315789,1.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7084188911704311,0.3684210526315789,1.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.5811088295687884,0.42105263157894735,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.6098562628336754,0.5263157894736842,1.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.5728952772073921,0.631578947368421,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7515400410677616,0.631578947368421,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.6488706365503079,0.7368421052631579,0.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.6180698151950718,0.7894736842105263,1.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7022587268993838,0.8421052631578947,1.0,1.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.6796714579055441,0.894736842105263,0.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7330595482546199,0.9473684210526315,1.0,0.0
0.0,0.013698630136986297,0.18225760591413132,0.1108179419525066,0.2365743357829283,0.7616183706943687,0.0210526315789473,0.6622313203684751,0.5588785046728971,0.5953224663359318,0.30357142857142705,0.7577002053388089,1.0,1.0,1.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.7207392197125255,0.0,0.0,0.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.7310061601642709,0.0,0.0,0.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.6714579055441477,0.05263157894736842,1.0,1.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.6776180698151949,0.10526315789473684,1.0,1.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.6283367556468171,0.15789473684210525,0.0,0.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.5893223819301847,0.2631578947368421,0.0,0.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.706365503080082,0.3157894736842105,0.0,0.0
0.0,0.016438356164383498,0.14358828547057145,0.09920844327176781,0.22752967778405886,0.8190267905959541,0.1768421052631578,0.6806550665301945,0.6629283489096572,0.46350106307583266,0.2544642857142847,0.7535934291581108,0.3684210526315789,1.0,1.0
