AQI,year,location,day_of_year
0.3059548254620123,0.0,0.0,0.263013698630137
0.26078028747433263,0.0,0.0,0.26575342465753427
0.728952772073922,0.0,0.0,0.27945205479452057
0.5728952772073922,0.0,0.0,0.2821917808219178
0.6365503080082136,0.0,0.0,0.2904109589041096
0.5728952772073922,0.0,0.0,0.29315068493150687
0.5318275154004107,0.0,0.0,0.3095890410958904
0.7679671457905545,0.0,0.0,0.31506849315068497
0.6673511293634498,0.0,0.0,0.3178082191780822
0.5893223819301848,0.0,0.0,0.32054794520547947
0.4989733059548255,0.0,0.0,0.3232876712328767
0.4845995893223819,0.0,0.0,0.32602739726027397
0.351129363449692,0.0,0.0,0.32876712328767127
0.25051334702258726,0.0,0.0,0.3315068493150685
0.28952772073921973,0.0,0.0,0.33424657534246577
0.24229979466119095,0.0,0.0,0.336986301369863
0.6611909650924025,0.0,0.0,0.3452054794520548
0.6468172484599589,0.0,0.0,0.34794520547945207
0.26899383983572894,0.0,0.0,0.36712328767123287
0.4291581108829569,0.0,0.0,0.36986301369863017
0.5585215605749487,0.0,0.0,0.40273972602739727
0.5051334702258727,0.0,0.0,0.4054794520547945
0.27720739219712526,0.0,0.0,0.41643835616438357
0.4887063655030801,0.0,0.0,0.4684931506849315
0.7186858316221766,0.0,0.0,0.4712328767123288
0.5379876796714579,0.0,0.0,0.473972602739726
0.3860369609856263,0.0,0.0,0.47671232876712333
0.45790554414784396,0.0,0.0,0.4794520547945206
0.28952772073921973,0.0,0.0,0.6164383561643836
0.351129363449692,0.0,0.0,0.6191780821917808
0.20944558521560575,0.0,0.0,0.6219178082191781
0.24229979466119095,0.0,0.0,0.6246575342465753
0.19096509240246407,0.0,0.0,0.6273972602739726
0.21971252566735114,0.0,0.0,0.6301369863013698
0.39835728952772076,0.0,0.0,0.6328767123287672
0.19096509240246407,0.0,0.0,0.6356164383561644
0.17659137577002054,0.0,0.0,0.6383561643835617
0.17659137577002054,0.0,0.0,0.6410958904109589
0.22381930184804927,0.0,0.0,0.6438356164383562
0.3059548254620123,0.0,0.0,0.6465753424657534
0.09650924024640659,0.0,0.0,0.6493150684931507
0.09445585215605751,0.0,0.0,0.6520547945205479
0.17248459958932238,0.0,0.0,0.6547945205479452
0.13757700205338808,0.0,0.0,0.6575342465753424
0.23203285420944558,0.0,0.0,0.6602739726027398
0.3408624229979466,0.0,0.0,0.663013698630137
0.2648870636550308,0.0,0.0,0.6657534246575343
0.27720739219712526,0.0,0.0,0.6684931506849315
0.31211498973305957,0.0,0.0,0.673972602739726
0.2587268993839836,0.0,0.0,0.6767123287671233
0.45174537987679675,0.0,0.0,0.6794520547945205
0.2135523613963039,0.0,0.0,0.6821917808219178
0.22381930184804927,0.0,0.0,0.684931506849315
0.13963039014373715,0.0,0.0,0.6876712328767124
0.19301848049281314,0.0,0.0,0.6904109589041096
0.23203285420944558,0.0,0.0,0.6931506849315069
0.3080082135523614,0.0,0.0,0.6958904109589041
0.32854209445585214,0.0,0.0,0.6986301369863014
0.29568788501026694,0.0,0.0,0.7013698630136986
0.39014373716632444,0.0,0.0,0.7041095890410959
0.3203285420944559,0.0,0.0,0.7068493150684931
0.35523613963039014,0.0,0.0,0.7095890410958904
0.4291581108829569,0.0,0.0,0.715068493150685
0.20123203285420946,0.0,0.0,0.7315068493150685
0.5441478439425051,0.0,0.0,0.736986301369863
0.6673511293634498,0.0,0.0,0.7397260273972603
0.35728952772073924,0.0,0.0,0.7452054794520548
0.3264887063655031,0.0,0.0,0.7479452054794521
0.5277207392197125,0.0,0.0,0.7561643835616438
0.7125256673511294,0.0,0.0,0.7589041095890411
0.6201232032854209,0.0,0.0,0.7616438356164383
0.4989733059548255,0.0,0.0,0.7643835616438356
0.7166324435318275,0.0,0.0,0.767123287671233
0.5564681724845996,0.0,0.0,0.7698630136986302
0.5503080082135524,0.0,0.0,0.7726027397260274
0.4291581108829569,0.0,0.0,0.7753424657534247
0.29568788501026694,0.0,0.0,0.7780821917808219
0.7104722792607803,0.0,0.0,0.7808219178082192
0.49075975359342916,0.0,0.0,0.7835616438356164
0.6139630390143738,0.0,0.0,0.7863013698630137
0.7679671457905545,0.0,0.0,0.7890410958904109
0.7371663244353183,0.0,0.0,0.7917808219178082
0.6221765913757701,0.0,0.0,0.7945205479452055
0.702258726899384,0.0,0.0,0.7972602739726028
0.7084188911704312,0.0,0.0,0.8
0.6940451745379878,0.0,0.0,0.8027397260273973
0.6427104722792608,0.0,0.0,0.8054794520547945
0.6796714579055442,0.0,0.0,0.8082191780821918
0.8295687885010267,0.0,0.0,0.810958904109589
0.7802874743326489,0.0,0.0,0.8136986301369863
0.8234086242299795,0.0,0.0,0.8164383561643835
0.8480492813141685,0.0,0.0,0.8191780821917808
0.7946611909650925,0.0,0.0,0.8219178082191781
0.8501026694045175,0.0,0.0,0.8246575342465754
0.9281314168377823,0.0,0.0,0.8273972602739726
0.8193018480492813,0.0,0.0,0.8301369863013699
0.8603696098562629,0.0,0.0,0.8328767123287671
0.7782340862422998,0.0,0.0,0.8356164383561644
0.6837782340862423,0.0,0.0,0.8383561643835616
0.324435318275154,0.0,0.0,0.8410958904109589
0.8809034907597536,0.0,0.0,0.8438356164383561
0.7166324435318275,0.0,0.0,0.8465753424657534
0.6406570841889118,0.0,0.0,0.8493150684931507
0.7864476386036962,0.0,0.0,0.852054794520548
0.8993839835728953,0.0,0.0,0.8547945205479452
0.8767967145790555,0.0,0.0,0.8575342465753425
0.8952772073921972,0.0,0.0,0.8602739726027397
0.8850102669404518,0.0,0.0,0.863013698630137
0.917864476386037,0.0,0.0,0.8657534246575342
0.7125256673511294,0.0,0.0,0.8684931506849315
0.4928131416837782,0.0,0.0,0.8712328767123287
0.5770020533880904,0.0,0.0,0.873972602739726
0.6057494866529775,0.0,0.0,0.8767123287671234
0.7535934291581109,0.0,0.0,0.8794520547945206
0.7043121149897331,0.0,0.0,0.8821917808219178
0.7926078028747433,0.0,0.0,0.8849315068493151
0.8008213552361396,0.0,0.0,0.8876712328767123
0.7227926078028748,0.0,0.0,0.8904109589041096
0.8316221765913758,0.0,0.0,0.8931506849315068
0.5112936344969199,0.0,0.0,0.8958904109589041
0.6899383983572895,0.0,0.0,0.8986301369863013
0.837782340862423,0.0,0.0,0.9013698630136987
0.7864476386036962,0.0,0.0,0.904109589041096
0.7104722792607803,0.0,0.0,0.9068493150684932
0.8295687885010267,0.0,0.0,0.9095890410958904
0.7453798767967146,0.0,0.0,0.9123287671232877
0.6981519507186859,0.0,0.0,0.915068493150685
0.7864476386036962,0.0,0.0,0.9178082191780822
0.75564681724846,0.0,0.0,0.9205479452054794
0.8357289527720739,0.0,0.0,0.9232876712328767
0.7946611909650925,0.0,0.0,0.9260273972602739
0.7987679671457906,0.0,0.0,0.9287671232876713
0.7741273100616016,0.0,0.0,0.9315068493150686
0.7494866529774128,0.0,0.0,0.9342465753424658
0.8357289527720739,0.0,0.0,0.936986301369863
0.8829568788501027,0.0,0.0,0.9397260273972603
0.8870636550308009,0.0,0.0,0.9424657534246575
0.8336755646817249,0.0,0.0,0.9452054794520548
0.4271047227926078,0.0,0.0,0.947945205479452
0.540041067761807,0.0,0.0,0.9506849315068493
0.5564681724845996,0.0,0.0,0.9534246575342465
0.6160164271047228,0.0,0.0,0.9561643835616439
0.7002053388090349,0.0,0.0,0.9589041095890412
0.728952772073922,0.0,0.0,0.9616438356164384
0.7597535934291582,0.0,0.0,0.9643835616438357
0.8542094455852156,0.0,0.0,0.9671232876712329
0.9137577002053389,0.0,0.0,0.9726027397260274
0.944558521560575,0.0,0.0,0.9753424657534246
0.9342915811088296,0.0,0.0,0.9780821917808219
0.8357289527720739,0.0,0.0,0.9808219178082191
0.8336755646817249,0.0,0.0,0.9835616438356165
0.8418891170431212,0.0,0.0,0.9863013698630138
0.7905544147843943,0.0,0.0,0.989041095890411
0.8418891170431212,0.0,0.0,0.9917808219178083
0.8932238193018481,0.0,0.0,0.9945205479452055
0.9117043121149898,0.0,0.0,0.9972602739726028
0.702258726899384,0.0,0.05263157894736842,0.08767123287671233
0.5852156057494867,0.0,0.05263157894736842,0.09041095890410959
0.6324435318275154,0.0,0.05263157894736842,0.09315068493150684
0.6570841889117043,0.0,0.05263157894736842,0.0958904109589041
0.6406570841889118,0.0,0.05263157894736842,0.09863013698630137
0.5995893223819302,0.0,0.05263157894736842,0.10136986301369863
0.6919917864476386,0.0,0.05263157894736842,0.10410958904109589
0.7351129363449692,0.0,0.05263157894736842,0.10684931506849314
0.7720739219712526,0.0,0.05263157894736842,0.1095890410958904
0.6201232032854209,0.0,0.05263157894736842,0.11232876712328767
0.39014373716632444,0.0,0.05263157894736842,0.11506849315068493
0.44353182751540043,0.0,0.05263157894736842,0.1178082191780822
0.4620123203285421,0.0,0.05263157894736842,0.12054794520547946
0.4620123203285421,0.0,0.05263157894736842,0.12328767123287672
0.5646817248459959,0.0,0.05263157894736842,0.12602739726027398
0.6201232032854209,0.0,0.05263157894736842,0.12876712328767126
0.5872689938398358,0.0,0.05263157894736842,0.1315068493150685
0.6858316221765914,0.0,0.05263157894736842,0.13424657534246576
0.6509240246406571,0.0,0.05263157894736842,0.13698630136986303
0.7248459958932238,0.0,0.05263157894736842,0.13972602739726028
0.7063655030800822,0.0,0.05263157894736842,0.14246575342465756
0.6324435318275154,0.0,0.05263157894736842,0.1452054794520548
0.5338809034907598,0.0,0.05263157894736842,0.15068493150684933
0.34496919917864477,0.0,0.05263157894736842,0.15342465753424658
0.39835728952772076,0.0,0.05263157894736842,0.15616438356164386
0.6098562628336756,0.0,0.05263157894736842,0.1589041095890411
0.5728952772073922,0.0,0.05263157894736842,0.16164383561643836
0.5934291581108829,0.0,0.05263157894736842,0.16438356164383564
0.46406570841889117,0.0,0.05263157894736842,0.16712328767123288
0.3675564681724846,0.0,0.05263157894736842,0.16986301369863016
0.3737166324435318,0.0,0.05263157894736842,0.1726027397260274
0.39630390143737165,0.0,0.05263157894736842,0.17534246575342466
0.4353182751540041,0.0,0.05263157894736842,0.17808219178082194
0.5687885010266941,0.0,0.05263157894736842,0.18082191780821918
0.6221765913757701,0.0,0.05263157894736842,0.18356164383561646
0.4188911704312115,0.0,0.05263157894736842,0.1863013698630137
0.3880903490759754,0.0,0.05263157894736842,0.18904109589041096
0.4887063655030801,0.0,0.05263157894736842,0.19178082191780824
0.5030800821355236,0.0,0.05263157894736842,0.19452054794520549
0.6673511293634498,0.0,0.05263157894736842,0.19726027397260276
0.7761806981519508,0.0,0.05263157894736842,0.2
0.5749486652977412,0.0,0.05263157894736842,0.20273972602739726
0.4209445585215606,0.0,0.05263157894736842,0.20547945205479454
0.41067761806981523,0.0,0.05263157894736842,0.21095890410958906
0.4620123203285421,0.0,0.05263157894736842,0.2136986301369863
0.6735112936344969,0.0,0.05263157894736842,0.21643835616438356
0.4065708418891171,0.0,0.05263157894736842,0.21917808219178084
0.30184804928131415,0.0,0.05263157894736842,0.2219178082191781
0.39014373716632444,0.0,0.05263157894736842,0.22465753424657536
0.4086242299794661,0.0,0.05263157894736842,0.2273972602739726
0.41478439425051333,0.0,0.05263157894736842,0.2301369863013699
0.5441478439425051,0.0,0.05263157894736842,0.23287671232876714
0.6201232032854209,0.0,0.05263157894736842,0.2356164383561644
0.4537987679671458,0.0,0.05263157894736842,0.23835616438356166
0.4722792607802875,0.0,0.05263157894736842,0.2410958904109589
0.5338809034907598,0.0,0.05263157894736842,0.24931506849315072
0.3613963039014374,0.0,0.05263157894736842,0.263013698630137
0.2566735112936345,0.0,0.05263157894736842,0.26575342465753427
0.2648870636550308,0.0,0.05263157894736842,0.2684931506849315
0.4804928131416838,0.0,0.05263157894736842,0.27123287671232876
0.3429158110882957,0.0,0.05263157894736842,0.27945205479452057
0.4024640657084189,0.0,0.05263157894736842,0.2821917808219178
0.48665297741273106,0.0,0.05263157894736842,0.2904109589041096
0.5318275154004107,0.0,0.05263157894736842,0.29315068493150687
0.5954825462012321,0.0,0.05263157894736842,0.29863013698630136
0.5954825462012321,0.0,0.05263157894736842,0.3095890410958904
0.6714579055441479,0.0,0.05263157894736842,0.31232876712328766
0.7248459958932238,0.0,0.05263157894736842,0.31506849315068497
0.7268993839835729,0.0,0.05263157894736842,0.32054794520547947
0.6078028747433265,0.0,0.05263157894736842,0.3232876712328767
0.4291581108829569,0.0,0.05263157894736842,0.32602739726027397
0.35728952772073924,0.0,0.05263157894736842,0.32876712328767127
0.3408624229979466,0.0,0.05263157894736842,0.3315068493150685
0.2997946611909651,0.0,0.05263157894736842,0.33424657534246577
0.36960985626283366,0.0,0.05263157894736842,0.336986301369863
0.2936344969199179,0.0,0.05263157894736842,0.33972602739726027
0.48665297741273106,0.0,0.05263157894736842,0.34246575342465757
0.4948665297741274,0.0,0.05263157894736842,0.3452054794520548
0.4989733059548255,0.0,0.05263157894736842,0.34794520547945207
0.3080082135523614,0.0,0.05263157894736842,0.3506849315068493
0.48665297741273106,0.0,0.05263157894736842,0.35342465753424657
0.6652977412731006,0.0,0.05263157894736842,0.3589041095890411
0.35728952772073924,0.0,0.05263157894736842,0.36712328767123287
0.36960985626283366,0.0,0.05263157894736842,0.36986301369863017
0.5277207392197125,0.0,0.05263157894736842,0.3863013698630137
0.6550308008213552,0.0,0.05263157894736842,0.40273972602739727
0.5503080082135524,0.0,0.05263157894736842,0.4054794520547945
0.2566735112936345,0.0,0.05263157894736842,0.4301369863013699
0.36550308008213556,0.0,0.05263157894736842,0.4328767123287671
0.27926078028747436,0.0,0.05263157894736842,0.4383561643835617
0.33880903490759756,0.0,0.05263157894736842,0.4410958904109589
0.6119096509240246,0.0,0.05263157894736842,0.4438356164383562
0.5277207392197125,0.0,0.05263157894736842,0.4684931506849315
0.5893223819301848,0.0,0.05263157894736842,0.4712328767123288
0.4948665297741274,0.0,0.05263157894736842,0.473972602739726
0.3880903490759754,0.0,0.05263157894736842,0.47671232876712333
0.5605749486652978,0.0,0.05263157894736842,0.4794520547945206
0.08829568788501027,0.0,0.05263157894736842,0.4821917808219178
0.08829568788501027,0.0,0.05263157894736842,0.4849315068493151
0.08213552361396304,0.0,0.05263157894736842,0.4876712328767123
0.1540041067761807,0.0,0.05263157894736842,0.4931506849315069
0.18275154004106775,0.0,0.05263157894736842,0.4958904109589041
0.188911704312115,0.0,0.05263157894736842,0.49863013698630143
0.19301848049281314,0.0,0.05263157894736842,0.5013698630136987
0.4537987679671458,0.0,0.05263157894736842,0.5041095890410959
0.20739219712525667,0.0,0.05263157894736842,0.5068493150684932
0.2915811088295688,0.0,0.05263157894736842,0.5095890410958904
0.29774127310061604,0.0,0.05263157894736842,0.5123287671232877
0.37166324435318276,0.0,0.05263157894736842,0.5150684931506849
0.4086242299794661,0.0,0.05263157894736842,0.5178082191780822
0.5010266940451745,0.0,0.05263157894736842,0.5205479452054794
0.1806981519507187,0.0,0.05263157894736842,0.5232876712328768
0.22176591375770022,0.0,0.05263157894736842,0.526027397260274
0.18480492813141683,0.0,0.05263157894736842,0.5287671232876713
0.09650924024640659,0.0,0.05263157894736842,0.5315068493150685
0.13552361396303902,0.0,0.05263157894736842,0.5342465753424658
0.12525667351129363,0.0,0.05263157894736842,0.536986301369863
0.14784394250513347,0.0,0.05263157894736842,0.5397260273972603
0.19096509240246407,0.0,0.05263157894736842,0.5424657534246575
0.13141683778234087,0.0,0.05263157894736842,0.5452054794520548
0.13757700205338808,0.0,0.05263157894736842,0.547945205479452
0.1704312114989733,0.0,0.05263157894736842,0.5506849315068494
0.08418891170431211,0.0,0.05263157894736842,0.5561643835616439
0.3080082135523614,0.0,0.05263157894736842,0.5589041095890411
0.162217659137577,0.0,0.05263157894736842,0.5616438356164384
0.07186858316221767,0.0,0.05263157894736842,0.5698630136986301
0.18275154004106775,0.0,0.05263157894736842,0.5726027397260274
0.28336755646817247,0.0,0.05263157894736842,0.5753424657534246
0.2813141683778234,0.0,0.05263157894736842,0.578082191780822
0.5728952772073922,0.0,0.05263157894736842,0.5835616438356165
0.4989733059548255,0.0,0.05263157894736842,0.589041095890411
0.5728952772073922,0.0,0.05263157894736842,0.5917808219178082
0.19917864476386038,0.0,0.05263157894736842,0.5972602739726027
0.14989733059548255,0.0,0.05263157894736842,0.6
0.1457905544147844,0.0,0.05263157894736842,0.6027397260273972
0.16632443531827515,0.0,0.05263157894736842,0.6054794520547946
0.18480492813141683,0.0,0.05263157894736842,0.6082191780821918
0.16632443531827515,0.0,0.05263157894736842,0.6109589041095891
0.16427104722792607,0.0,0.05263157894736842,0.6136986301369863
0.19507186858316222,0.0,0.05263157894736842,0.6164383561643836
0.21765913757700206,0.0,0.05263157894736842,0.6191780821917808
0.16837782340862423,0.0,0.05263157894736842,0.6219178082191781
0.12114989733059547,0.0,0.05263157894736842,0.6246575342465753
0.13347022587268995,0.0,0.05263157894736842,0.6273972602739726
0.162217659137577,0.0,0.05263157894736842,0.6356164383561644
0.1273100616016427,0.0,0.05263157894736842,0.6383561643835617
0.1026694045174538,0.0,0.05263157894736842,0.6410958904109589
0.1293634496919918,0.0,0.05263157894736842,0.6438356164383562
0.18480492813141683,0.0,0.05263157894736842,0.6465753424657534
0.15605749486652978,0.0,0.05263157894736842,0.6493150684931507
0.08624229979466119,0.0,0.05263157894736842,0.6547945205479452
0.08829568788501027,0.0,0.05263157894736842,0.6575342465753424
0.1273100616016427,0.0,0.05263157894736842,0.6602739726027398
0.22792607802874743,0.0,0.05263157894736842,0.663013698630137
0.19301848049281314,0.0,0.05263157894736842,0.6657534246575343
0.17248459958932238,0.0,0.05263157894736842,0.6684931506849315
0.08418891170431211,0.0,0.05263157894736842,0.6712328767123288
0.22176591375770022,0.0,0.05263157894736842,0.673972602739726
0.16632443531827515,0.0,0.05263157894736842,0.6767123287671233
0.2484599589322382,0.0,0.05263157894736842,0.6794520547945205
0.13757700205338808,0.0,0.05263157894736842,0.6821917808219178
0.09034907597535935,0.0,0.05263157894736842,0.684931506849315
0.08008213552361396,0.0,0.05263157894736842,0.6876712328767124
0.4086242299794661,0.0,0.05263157894736842,0.6904109589041096
0.10882956878850103,0.0,0.05263157894736842,0.6931506849315069
0.15195071868583163,0.0,0.05263157894736842,0.6958904109589041
0.188911704312115,0.0,0.05263157894736842,0.6986301369863014
0.1868583162217659,0.0,0.05263157894736842,0.7013698630136986
0.21765913757700206,0.0,0.05263157894736842,0.7041095890410959
0.22792607802874743,0.0,0.05263157894736842,0.7068493150684931
0.26283367556468173,0.0,0.05263157894736842,0.7095890410958904
0.28952772073921973,0.0,0.05263157894736842,0.7123287671232877
0.30184804928131415,0.0,0.05263157894736842,0.715068493150685
0.3141683778234086,0.0,0.05263157894736842,0.7178082191780822
0.25051334702258726,0.0,0.05263157894736842,0.7205479452054795
0.06365503080082136,0.0,0.05263157894736842,0.7232876712328767
0.09445585215605751,0.0,0.05263157894736842,0.726027397260274
0.06160164271047228,0.0,0.05263157894736842,0.7287671232876712
0.24435318275154005,0.0,0.05263157894736842,0.736986301369863
0.3490759753593429,0.0,0.05263157894736842,0.7397260273972603
0.38398357289527724,0.0,0.05263157894736842,0.7424657534246576
0.2648870636550308,0.0,0.05263157894736842,0.7452054794520548
0.2546201232032854,0.0,0.05263157894736842,0.7479452054794521
0.3737166324435318,0.0,0.05263157894736842,0.7506849315068493
0.2936344969199179,0.0,0.05263157894736842,0.7534246575342466
0.35728952772073924,0.0,0.05263157894736842,0.7561643835616438
0.41683778234086244,0.0,0.05263157894736842,0.7616438356164383
0.3059548254620123,0.0,0.05263157894736842,0.7643835616438356
0.459958932238193,0.0,0.05263157894736842,0.767123287671233
0.4476386036960986,0.0,0.05263157894736842,0.7698630136986302
0.4414784394250513,0.0,0.05263157894736842,0.7726027397260274
0.39630390143737165,0.0,0.05263157894736842,0.7753424657534247
0.2813141683778234,0.0,0.05263157894736842,0.7780821917808219
0.6119096509240246,0.0,0.05263157894736842,0.7808219178082192
0.41067761806981523,0.0,0.05263157894736842,0.7835616438356164
0.4948665297741274,0.0,0.05263157894736842,0.7863013698630137
0.48254620123203285,0.0,0.05263157894736842,0.7890410958904109
0.6221765913757701,0.0,0.05263157894736842,0.7917808219178082
0.5831622176591376,0.0,0.05263157894736842,0.7945205479452055
0.5256673511293635,0.0,0.05263157894736842,0.7972602739726028
0.5564681724845996,0.0,0.05263157894736842,0.8
0.47433264887063653,0.0,0.05263157894736842,0.8027397260273973
0.43737166324435317,0.0,0.05263157894736842,0.8054794520547945
0.4537987679671458,0.0,0.05263157894736842,0.8082191780821918
0.5872689938398358,0.0,0.05263157894736842,0.810958904109589
0.5503080082135524,0.0,0.05263157894736842,0.8136986301369863
0.6632443531827515,0.0,0.05263157894736842,0.8164383561643835
0.6468172484599589,0.0,0.05263157894736842,0.8191780821917808
0.6529774127310062,0.0,0.05263157894736842,0.8219178082191781
0.7700205338809035,0.0,0.05263157894736842,0.8246575342465754
0.8706365503080082,0.0,0.05263157894736842,0.8273972602739726
0.75564681724846,0.0,0.05263157894736842,0.8301369863013699
0.8685831622176592,0.0,0.05263157894736842,0.8328767123287671
0.7967145790554415,0.0,0.05263157894736842,0.8356164383561644
0.7145790554414785,0.0,0.05263157894736842,0.8383561643835616
0.30184804928131415,0.0,0.05263157894736842,0.8410958904109589
0.9034907597535935,0.0,0.05263157894736842,0.8438356164383561
0.7330595482546202,0.0,0.05263157894736842,0.8465753424657534
0.6529774127310062,0.0,0.05263157894736842,0.8493150684931507
0.8850102669404518,0.0,0.05263157894736842,0.8547945205479452
0.8829568788501027,0.0,0.05263157894736842,0.8575342465753425
0.8706365503080082,0.0,0.05263157894736842,0.8602739726027397
0.9404517453798769,0.0,0.05263157894736842,0.863013698630137
0.9014373716632443,0.0,0.05263157894736842,0.8657534246575342
0.7125256673511294,0.0,0.05263157894736842,0.8684931506849315
0.5010266940451745,0.0,0.05263157894736842,0.8712328767123287
0.6160164271047228,0.0,0.05263157894736842,0.873972602739726
0.5913757700205339,0.0,0.05263157894736842,0.8767123287671234
0.6960985626283368,0.0,0.05263157894736842,0.8794520547945206
0.7248459958932238,0.0,0.05263157894736842,0.8821917808219178
0.8069815195071869,0.0,0.05263157894736842,0.8849315068493151
0.7679671457905545,0.0,0.05263157894736842,0.8876712328767123
0.6016427104722792,0.0,0.05263157894736842,0.8904109589041096
0.75564681724846,0.0,0.05263157894736842,0.8931506849315068
0.5359342915811088,0.0,0.05263157894736842,0.8958904109589041
0.5728952772073922,0.0,0.05263157894736842,0.8986301369863013
0.7268993839835729,0.0,0.05263157894736842,0.9013698630136987
0.7946611909650925,0.0,0.05263157894736842,0.904109589041096
0.7063655030800822,0.0,0.05263157894736842,0.9068493150684932
0.8316221765913758,0.0,0.05263157894736842,0.9095890410958904
0.75564681724846,0.0,0.05263157894736842,0.9123287671232877
0.6694045174537988,0.0,0.05263157894736842,0.915068493150685
0.7268993839835729,0.0,0.05263157894736842,0.9178082191780822
0.8090349075975359,0.0,0.05263157894736842,0.9232876712328767
0.7371663244353183,0.0,0.05263157894736842,0.9260273972602739
0.8131416837782341,0.0,0.05263157894736842,0.9287671232876713
0.7679671457905545,0.0,0.05263157894736842,0.9315068493150686
0.7679671457905545,0.0,0.05263157894736842,0.9342465753424658
0.7782340862422998,0.0,0.05263157894736842,0.936986301369863
0.8891170431211499,0.0,0.05263157894736842,0.9397260273972603
0.9014373716632443,0.0,0.05263157894736842,0.9424657534246575
0.8809034907597536,0.0,0.05263157894736842,0.9452054794520548
0.4476386036960986,0.0,0.05263157894736842,0.947945205479452
0.5811088295687885,0.0,0.05263157894736842,0.9506849315068493
